CodigoContexto;CodigoFraccion;CodigoMuestra;CodigoTaxon;CodigoYacimiento;Conservacion;CulturaContexto;Divisor;Especie;esTaxonSQLFastUUID;Familia;FaseContexto;Fragmentos;Genero;GrupoTaxon;Identificacion;Individuos;LabelResto;ListaTerritorios;MultiFrag;MultiIndi;MultiNMI;Multiplicador;NMI;NombreCientifico;Observaciones;TAQContexto;TaxonAnalitica1;TaxonAnalitica1Etiqueta;TaxonAnalitica2;TaxonAnalitica2Etiqueta;TaxonAnalitica3;TaxonAnalitica3Etiqueta;TipoTaxon;TPQContexto
8235;f-5/4mm;8235-1;QUER;MF;Carbonizado;Bronce Inicial;2;Quercus sp.;0;Fagaceae;I;46;Quercus;Frutos recolectados;;;"Quercus sp. ; Semilla carb.";;0;0;0;1;23;Quercus sp.;;-1200;;;;;;;Semilla;-1800
9056;f-2/1mm;9056-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;14;"Triticum aestivum/durum ; Semilla carb.";;0;14;14;1;14;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9056;f-2/1mm;9056-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";0;Poaceae;I;;Triticum;Cereales;;3;"Triticum aestivum/durum ; Raquis: Nudo carb.";;0;3;3;1;3;Triticum aestivum/durum;;-1200;;;;;;;Raquis: Nudo;-1800
9056;f-2/1mm;9056-1;TRIT;MF;Carbonizado;Bronce Inicial;2;Triticum sp.;0;Poaceae;I;3;Triticum;Cereales;;1;"Triticum sp. ; Semilla carb.";;0;1;1;1;2,5;Triticum sp.;;-1200;;;;;;;Semilla;-1800
9056;f-2/1mm;9056-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";0;Poaceae;I;162;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;81;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9056;f-2/1mm;9056-1;LOLI;MF;Carbonizado;Bronce Inicial;2;Lolium sp.;1;Poaceae;I;;Lolium;Silvestres;;1;"Lolium sp. ; Semilla carb.";;0;1;1;1;1;Lolium sp.;;-1200;;;;;;;Semilla;-1800
9059;Manual;9059-1;QUER;MF;Carbonizado;Bronce Inicial;2;Quercus sp.;1;Fagaceae;I;;Quercus;Frutos recolectados;;2;"Quercus sp. ; Cotidelones carb.";;0;2;2;1;2;Quercus sp.;;-1200;;;;;;;Cotidelones;-1800
9059;Manual;9059-1;QUER;MF;Carbonizado;Bronce Inicial;2;Quercus sp.;0;Fagaceae;I;1;Quercus;Frutos recolectados;;;"Quercus sp. ; Semilla carb.";;0;0;0;1;0,5;Quercus sp.;;-1200;;;;;;;Semilla;-1800
9072;f-2/1mm;9072-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";0;Poaceae;I;;Triticum;Cereales;;35;"Triticum aestivum/durum ; Semilla carb.";;0;35;35;1;35;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9072;f-2/1mm;9072-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;3;"Triticum aestivum/durum ; Raquis: Nudo carb.";;0;3;3;1;3;Triticum aestivum/durum;;-1200;;;;;;;Raquis: Nudo;-1800
9072;f-2/1mm;9072-1;LOLI;MF;Carbonizado;Bronce Inicial;2;Lolium sp.;1;Poaceae;I;;Lolium;Silvestres;;3;"Lolium sp. ; Semilla carb.";;0;3;3;1;3;Lolium sp.;;-1200;;;;;;;Semilla;-1800
9072;f-2/1mm;9072-1;PIST;MF;Carbonizado;Bronce Inicial;2;Pistacia sp.;1;Anacardiaceae;I;1;Pistacia;Frutos recolectados;;;"Pistacia sp. ; Semilla carb.";;0;0;0;1;0,5;Pistacia sp.;;-1200;;;;;;;Semilla;-1800
9072;f-2/1mm;9072-1;POACE;MF;Carbonizado;Bronce Inicial;2;Poaceae ;0;Poaceae;I;;Poaceae;Silvestres;;2;"Poaceae ; Semilla carb.";;0;2;2;1;2;Poaceae;;-1200;;;;;;;Semilla;-1800
9072;f-2/1mm;9072-1;POLCO;MF;Carbonizado;Bronce Inicial;2;Fallopia convolvulus;1;Polygonaceae;I;;Fallopia;Silvestres;;1;"Fallopia convolvulus ; Semilla carb.";;0;1;1;1;1;Fallopia convolvulus;;-1200;;;;;;;Semilla;-1800
9072;f-2/1mm;9072-1;INDET;MF;Carbonizado;Bronce Inicial;2;Indeterminata ;0;Indeterminata;I;1;Indeterminata;Silvestres;;;"Indeterminata ; Semilla carb.";;0;0;0;1;0,5;Indeterminata;;-1200;;;;;;;Semilla;-1800
9001;f-2/1mm;9001-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;39;"Triticum aestivum/durum ; Semilla carb.";;0;39;39;1;39;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9001;f-2/1mm;9001-1;TRIT;MF;Carbonizado;Bronce Inicial;2;Triticum sp.;0;Poaceae;I;12;Triticum;Cereales;;;"Triticum sp. ; Semilla carb.";;0;0;0;1;6;Triticum sp.;;-1200;;;;;;;Semilla;-1800
9001;f-2/1mm;9001-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";0;Poaceae;I;36;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;18;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9001;f-2/1mm;9001-1;LOLI;MF;Carbonizado;Bronce Inicial;2;Lolium sp.;1;Poaceae;I;;Lolium;Silvestres;;6;"Lolium sp. ; Semilla carb.";;0;6;6;1;6;Lolium sp.;;-1200;;;;;;;Semilla;-1800
9001;f-2/1mm;9001-1;PILEN;MF;Carbonizado;Bronce Inicial;2;Pistacia lentiscus;1;Anacardiaceae;I;;Pistacia;Frutos recolectados;;74;"Pistacia lentiscus ; Semilla carb.";;0;74;74;1;74;Pistacia lentiscus;;-1200;;;;;;;Semilla;-1800
9001;f-2/1mm;9001-1;PIST;MF;Carbonizado;Bronce Inicial;2;Pistacia sp.;0;Anacardiaceae;I;7;Pistacia;Frutos recolectados;cf;1;"Pistacia sp. cf ; Semilla carb.";;0;1;1;1;4,5;Pistacia sp.;;-1200;;;;;;;Semilla;-1800
9001;f-2/1mm;9001-1;INDET;MF;Carbonizado;Bronce Inicial;2;Indeterminata ;0;Indeterminata;I;;Indeterminata;Silvestres;;3;"Indeterminata ; Semilla carb.";;0;3;3;1;3;Indeterminata;;-1200;;;;;;;Semilla;-1800
9082;f-2/1mm;9082-1;HOVUL;MF;Carbonizado;Bronce Inicial;2;Hordeum vulgare;0;Poaceae;I;;Hordeum;Cereales;;1;"Hordeum vulgare ; Semilla carb.";;0;1;1;1;1;Hordeum vulgare;;-1200;;;;;;;Semilla;-1800
9082;f-2/1mm;9082-1;HOVUL;MF;Carbonizado;Bronce Inicial;2;Hordeum vulgare;1;Poaceae;I;;Hordeum;Cereales;;165;"Hordeum vulgare ; Raquis: Nudo carb.";;0;165;165;1;165;Hordeum vulgare;;-1200;;;;;;;Raquis: Nudo;-1800
9082;f-2/1mm;9082-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";0;Poaceae;I;;Triticum;Cereales;;4;"Triticum aestivum/durum ; Semilla carb.";;0;4;4;1;4;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9082;f-2/1mm;9082-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;4;"Triticum aestivum/durum ; Raquis: Nudo carb.";;0;4;4;1;4;Triticum aestivum/durum;;-1200;;;;;;;Raquis: Nudo;-1800
9082;f-2/1mm;9082-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";0;Poaceae;I;28;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;14;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9082;f-2/1mm;9082-1;POACE;MF;Carbonizado;Bronce Inicial;2;Poaceae ;0;Poaceae;I;;Poaceae;Silvestres;;12;"Poaceae ; Semilla carb.";;0;12;12;1;12;Poaceae;;-1200;;;;;;;Semilla;-1800
9015;f-2/1mm;9015-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";0;Poaceae;I;;Triticum;Cereales;;62;"Triticum aestivum/durum ; Semilla carb.";;0;62;62;1;62;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9015;f-2/1mm;9015-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;24;"Triticum aestivum/durum ; Raquis: Nudo carb.";;0;24;24;1;24;Triticum aestivum/durum;;-1200;;;;;;;Raquis: Nudo;-1800
9015;f-2/1mm;9015-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";0;Poaceae;I;;Triticum;Cereales;;1;"Triticum aestivum/durum ; Raquis: Segmento carb.";;0;1;1;1;1;Triticum aestivum/durum;;-1200;;;;;;;Raquis: Segmento;-1800
9015;f-2/1mm;9015-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";0;Poaceae;I;149;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;74,5;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9015;f-2/1mm;9015-1;CHALB;MF;Carbonizado;Bronce Inicial;2;Chenopodium album;1;Amaranthaceae;I;;Chenopodium;Silvestres;;1;"Chenopodium album ; Semilla carb.";;0;1;1;1;1;Chenopodium album;;-1200;;;;;;;Semilla;-1800
9015;f-2/1mm;9015-1;CIST;MF;Carbonizado;Bronce Inicial;2;Cistus sp.;1;Cistaceae;I;4;Cistus;Silvestres;;1;"Cistus sp. ; Cápsula carb.";;0;1;1;1;3;Cistus sp.;;-1200;;;;;;;Cápsula;-1800
9015;f-2/1mm;9015-1;LOLI;MF;Carbonizado;Bronce Inicial;2;Lolium sp.;1;Poaceae;I;;Lolium;Silvestres;;16;"Lolium sp. ; Semilla carb.";;0;16;16;1;16;Lolium sp.;;-1200;;;;;;;Semilla;-1800
9015;f-2/1mm;9015-1;RUBU;MF;Carbonizado;Bronce Inicial;2;Rubus sp.;1;Rosaceae;I;;Rubus;Frutos recolectados;;1;"Rubus sp. ; Semilla carb.";;0;1;1;1;1;Rubus sp.;;-1200;;;;;;;Semilla;-1800
9015;f-2/1mm;9015-1;SCIR;MF;Carbonizado;Bronce Inicial;2;Scirpus sp.;1;Cyperaceae;I;;Scirpus;Silvestres;;1;"Scirpus sp. ; Semilla carb.";;0;1;1;1;1;Scirpus sp.;;-1200;;;;;;;Semilla;-1800
9015;f-2/1mm;9015-1;TEAJ;MF;Carbonizado;Bronce Inicial;2;"Teucrium
Ajuga ";1;Lamiaceae;I;;"Teucrium
Ajuga";Silvestres;;1;"Teucrium/Ajuga ; Semilla carb.";;0;1;1;1;1;Teucrium/Ajuga;;-1200;;;;;;;Semilla;-1800
9015;f-2/1mm;9015-1;INDET;MF;Carbonizado;Bronce Inicial;2;Indeterminata ;0;Indeterminata;I;6;Indeterminata;Silvestres;;;"Indeterminata ; Semilla carb.";;0;0;0;1;3;Indeterminata;;-1200;;;;;;;Semilla;-1800
9059;f-2/1mm;9059-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;6;"Triticum aestivum/durum ; Semilla carb.";;0;6;6;1;6;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9059;f-2/1mm;9059-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";0;Poaceae;I;20;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;10;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9059;f-2/1mm;9059-1;LOLI;MF;Carbonizado;Bronce Inicial;2;Lolium sp.;1;Poaceae;I;;Lolium;Silvestres;;1;"Lolium sp. ; Semilla carb.";;0;1;1;1;1;Lolium sp.;;-1200;;;;;;;Semilla;-1800
9059;f-2/1mm;9059-1;INDET;MF;Carbonizado;Bronce Inicial;2;Indeterminata ;0;Indeterminata;I;4;Indeterminata;Silvestres;;;"Indeterminata ; Semilla carb.";;0;0;0;1;2;Indeterminata;;-1200;;;;;;;Semilla;-1800
9061;f-2/1mm;9061-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;4;"Triticum aestivum/durum ; Semilla carb.";;0;4;4;1;4;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9061;f-2/1mm;9061-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";0;Poaceae;I;6;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;3;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9061;f-2/1mm;9061-1;LOLI;MF;Carbonizado;Bronce Inicial;2;Lolium sp.;1;Poaceae;I;;Lolium;Silvestres;;2;"Lolium sp. ; Semilla carb.";;0;2;2;1;2;Lolium sp.;;-1200;;;;;;;Semilla;-1800
9003;f-2/1mm;9003-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;1;"Triticum aestivum/durum ; Semilla carb.";;0;1;1;1;1;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9003;f-2/1mm;9003-1;TRIT;MF;Carbonizado;Bronce Inicial;2;Triticum sp.;0;Poaceae;I;1;Triticum;Cereales;;2;"Triticum sp. ; Semilla carb.";;0;2;2;1;2,5;Triticum sp.;;-1200;;;;;;;Semilla;-1800
9003;f-2/1mm;9003-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";0;Poaceae;I;21;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;10,5;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9003;f-2/1mm;9003-1;LOLI;MF;Carbonizado;Bronce Inicial;2;Lolium sp.;1;Poaceae;I;;Lolium;Silvestres;;1;"Lolium sp. ; Semilla carb.";;0;1;1;1;1;Lolium sp.;;-1200;;;;;;;Semilla;-1800
9003;f-2/1mm;9003-1;PIST;MF;Carbonizado;Bronce Inicial;2;Pistacia sp.;1;Anacardiaceae;I;1;Pistacia;Frutos recolectados;;;"Pistacia sp. ; Semilla carb.";;0;0;0;1;0,5;Pistacia sp.;;-1200;;;;;;;Semilla;-1800
9003;f-2/1mm;9003-1;INDET;MF;Carbonizado;Bronce Inicial;2;Indeterminata ;0;Indeterminata;I;;Indeterminata;Silvestres;;1;"Indeterminata ; Semilla carb.";;0;1;1;1;1;Indeterminata;;-1200;;;;;;;Semilla;-1800
9017;f-2/1mm;9017-1;HOVUL;MF;Carbonizado;Bronce Inicial;2;Hordeum vulgare;1;Poaceae;I;;Hordeum;Cereales;;3;"Hordeum vulgare ; Semilla carb.";;0;3;3;1;3;Hordeum vulgare;;-1200;;;;;;;Semilla;-1800
9017;f-2/1mm;9017-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;5;"Triticum aestivum/durum ; Semilla carb.";;0;5;5;1;5;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9017;f-2/1mm;9017-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";0;Poaceae;I;21;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;10,5;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9017;f-2/1mm;9017-1;LOLI;MF;Carbonizado;Bronce Inicial;2;Lolium sp.;1;Poaceae;I;;Lolium;Silvestres;;1;"Lolium sp. ; Semilla carb.";;0;1;1;1;1;Lolium sp.;;-1200;;;;;;;Semilla;-1800
9017;f-2/1mm;9017-1;LOFES;MF;Carbonizado;Bronce Inicial;2;"Lolium
Festuca ";0;Poaceae;I;;"Lolium
Festuca";Silvestres;;1;"Lolium/Festuca ; Semilla carb.";;0;1;1;1;1;Lolium/Festuca;;-1200;;;;;;;Semilla;-1800
9017;f-2/1mm;9017-1;PILEN;MF;Carbonizado;Bronce Inicial;2;Pistacia lentiscus;1;Anacardiaceae;I;;Pistacia;Frutos recolectados;;4;"Pistacia lentiscus ; Semilla carb.";;0;4;4;1;4;Pistacia lentiscus;;-1200;;;;;;;Semilla;-1800
9017;f-2/1mm;9017-1;POLCO;MF;Carbonizado;Bronce Inicial;2;Fallopia convolvulus;1;Polygonaceae;I;;Fallopia;Silvestres;;1;"Fallopia convolvulus ; Semilla carb.";;0;1;1;1;1;Fallopia convolvulus;;-1200;;;;;;;Semilla;-1800
9017;f-2/1mm;9017-1;RUFRU;MF;Carbonizado;Bronce Inicial;2;Rubus fruticosus;1;Rosaceae;I;;Rubus;Frutos recolectados;cf;1;"Rubus fruticosus cf ; Semilla carb.";;0;1;1;1;1;Rubus fruticosus;;-1200;;;;;;;Semilla;-1800
9030;f-2/1mm;9030-1;HOVUL;MF;Carbonizado;Bronce Inicial;2;Hordeum vulgare;1;Poaceae;I;;Hordeum;Cereales;;1;"Hordeum vulgare ; Semilla carb.";;0;1;1;1;1;Hordeum vulgare;;-1200;;;;;;;Semilla;-1800
9030;f-2/1mm;9030-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;10;"Triticum aestivum/durum ; Semilla carb.";;0;10;10;1;10;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9030;f-2/1mm;9030-1;TRIT;MF;Carbonizado;Bronce Inicial;2;Triticum sp.;0;Poaceae;I;3;Triticum;Cereales;;;"Triticum sp. ; Semilla carb.";;0;0;0;1;1,5;Triticum sp.;;-1200;;;;;;;Semilla;-1800
9030;f-2/1mm;9030-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";0;Poaceae;I;16;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;8;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9030;f-2/1mm;9030-1;POACE;MF;Carbonizado;Bronce Inicial;2;Poaceae ;0;Poaceae;I;;Poaceae;Silvestres;;3;"Poaceae ; Semilla carb.";;0;3;3;1;3;Poaceae;;-1200;;;;;;;Semilla;-1800
9044;f-2/1mm;9044-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";0;Poaceae;I;;Triticum;Cereales;;12;"Triticum aestivum/durum ; Semilla carb.";;0;12;12;1;12;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9044;f-2/1mm;9044-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;5;"Triticum aestivum/durum ; Raquis: Nudo carb.";;0;5;5;1;5;Triticum aestivum/durum;;-1200;;;;;;;Raquis: Nudo;-1800
9044;f-2/1mm;9044-1;TRIT;MF;Carbonizado;Bronce Inicial;2;Triticum sp.;0;Poaceae;I;5;Triticum;Cereales;;2;"Triticum sp. ; Semilla carb.";;0;2;2;1;4,5;Triticum sp.;;-1200;;;;;;;Semilla;-1800
9044;f-2/1mm;9044-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";0;Poaceae;I;100;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;50;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9044;f-2/1mm;9044-1;POACE;MF;Carbonizado;Bronce Inicial;2;Poaceae ;0;Poaceae;I;1;Poaceae;Silvestres;;;"Poaceae ; Semilla carb.";;0;0;0;1;0,5;Poaceae;;-1200;;;;;;;Semilla;-1800
9044;f-2/1mm;9044-1;INDET;MF;Carbonizado;Bronce Inicial;2;Indeterminata ;0;Indeterminata;I;1;Indeterminata;Silvestres;;1;"Indeterminata ; Semilla carb.";;0;1;1;1;1,5;Indeterminata;;-1200;;;;;;;Semilla;-1800
9034;f-2/1mm;9034-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";0;Poaceae;I;;Triticum;Cereales;;2;"Triticum aestivum/durum ; Semilla carb.";;0;2;2;1;2;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9034;f-2/1mm;9034-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;2;"Triticum aestivum/durum ; Raquis: Nudo carb.";;0;2;2;1;2;Triticum aestivum/durum;;-1200;;;;;;;Raquis: Nudo;-1800
9034;f-2/1mm;9034-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";0;Poaceae;I;15;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;7,5;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9034;f-2/1mm;9034-1;LINU;MF;Carbonizado;Bronce Inicial;2;Linum sp.;1;Linaceae;I;;Linum;Silvestres;;2;"Linum sp. ; Semilla carb.";;0;2;2;1;2;Linum sp.;;-1200;;;;;;;Semilla;-1800
9026;f-2/1mm;9026-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;2;"Triticum aestivum/durum ; Raquis: Nudo carb.";;0;2;2;1;2;Triticum aestivum/durum;;-1200;;;;;;;Raquis: Nudo;-1800
9004;f-2/1mm;9004-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;1;"Triticum aestivum/durum ; Semilla carb.";;0;1;1;1;1;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9004;f-2/1mm;9004-1;TRIT;MF;Carbonizado;Bronce Inicial;2;Triticum sp.;0;Poaceae;I;;Triticum;Cereales;;1;"Triticum sp. ; Semilla carb.";;0;1;1;1;1;Triticum sp.;;-1200;;;;;;;Semilla;-1800
9004;f-2/1mm;9004-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";0;Poaceae;I;5;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;2,5;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9004;f-2/1mm;9004-1;LIUSI;MF;Carbonizado;Bronce Inicial;2;Linum usitatissimum;1;Linaceae;I;;Linum;Oleaginosas/textil/otro;;1;"Linum usitatissimum ; Semilla carb.";;0;1;1;1;1;Linum usitatissimum;;-1200;;;;;;;Semilla;-1800
9076;f-2/1mm;9076-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;2;"Triticum aestivum/durum ; Semilla carb.";;0;2;2;1;2;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9076;f-2/1mm;9076-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";0;Poaceae;I;;Triticum;Cereales;;1;"Triticum aestivum/durum ; Raquis: Nudo carb.";;0;1;1;1;1;Triticum aestivum/durum;;-1200;;;;;;;Raquis: Nudo;-1800
9076;f-2/1mm;9076-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";0;Poaceae;I;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;0,5;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9076;f-2/1mm;9076-1;POACE;MF;Carbonizado;Bronce Inicial;2;Poaceae ;0;Poaceae;I;;Poaceae;Silvestres;;1;"Poaceae ; Semilla carb.";;0;1;1;1;1;Poaceae;;-1200;;;;;;;Semilla;-1800
9046;f-2/1mm;9046-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";1;Poaceae;I;3;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;1,5;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9073;f-2/1mm;9073-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";1;Poaceae;I;4;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;2;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9079;f-2/1mm;9079-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;36;"Triticum aestivum/durum ; Semilla carb.";;0;36;36;1;36;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
9079;f-2/1mm;9079-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";0;Poaceae;I;;Triticum;Cereales;;3;"Triticum aestivum/durum ; Raquis: Nudo carb.";;0;3;3;1;3;Triticum aestivum/durum;;-1200;;;;;;;Raquis: Nudo;-1800
9079;f-2/1mm;9079-1;TRIT;MF;Carbonizado;Bronce Inicial;2;Triticum sp.;0;Poaceae;I;8;Triticum;Cereales;;3;"Triticum sp. ; Semilla carb.";;0;3;3;1;7;Triticum sp.;;-1200;;;;;;;Semilla;-1800
9079;f-2/1mm;9079-1;HOTR;MF;Carbonizado;Bronce Inicial;2;"Hordeum
Triticum ";0;Poaceae;I;164;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";;0;0;0;1;82;Hordeum/Triticum;;-1200;;;;;;;Semilla;-1800
9079;f-2/1mm;9079-1;BROM;MF;Carbonizado;Bronce Inicial;2;Bromus sp.;1;Poaceae;I;;Bromus;Silvestres;;1;"Bromus sp. ; Semilla carb.";;0;1;1;1;1;Bromus sp.;;-1200;;;;;;;Semilla;-1800
9079;f-2/1mm;9079-1;MALV;MF;Carbonizado;Bronce Inicial;2;Malva sp.;1;Malvaceae;I;;Malva;Silvestres;;1;"Malva sp. ; Semilla carb.";;0;1;1;1;1;Malva sp.;;-1200;;;;;;;Semilla;-1800
9079;f-2/1mm;9079-1;PILEN;MF;Carbonizado;Bronce Inicial;2;Pistacia lentiscus;1;Anacardiaceae;I;;Pistacia;Frutos recolectados;;26;"Pistacia lentiscus ; Semilla carb.";;0;26;26;1;26;Pistacia lentiscus;;-1200;;;;;;;Semilla;-1800
9079;f-2/1mm;9079-1;PIST;MF;Carbonizado;Bronce Inicial;2;Pistacia sp.;0;Anacardiaceae;I;4;Pistacia;Frutos recolectados;;;"Pistacia sp. ; Semilla carb.";;0;0;0;1;2;Pistacia sp.;;-1200;;;;;;;Semilla;-1800
9079;f-2/1mm;9079-1;POACE;MF;Carbonizado;Bronce Inicial;2;Poaceae ;0;Poaceae;I;2;Poaceae;Silvestres;;5;"Poaceae ; Semilla carb.";;0;5;5;1;6;Poaceae;;-1200;;;;;;;Semilla;-1800
10044;f-0,5mm;10044-1;TRADD;MF;Carbonizado;Bronce Inicial;2;"Triticum aestivum
Triticum durum";1;Poaceae;I;;Triticum;Cereales;;6;"Triticum aestivum/durum ; Semilla carb.";;0;6;6;1;6;Triticum aestivum/durum;;-1200;;;;;;;Semilla;-1800
